file_name,file_size,num_pages,contains_javascript,num_images,suspicious_urls,num_embedded_files,contains_launch_action,contains_open_action,num_objects,contains_xfa_forms,contains_suspicious_metadata,contains_compressed_streams,entropy,num_annotations,num_embedded_fonts,contains_acroform,num_suspicious_keywords,num_encrypted_objects,num_trailers,contains_obfuscated_js,label
062801f.pdf,23036,6,False,0,0,0,False,False,0,False,False,False,7.490922052244932,0,0,False,0,0,0,False,benign
064401f.pdf,30011,8,False,0,0,0,False,False,0,False,False,False,6.7837554718763835,0,0,False,0,0,0,False,benign
064601f.pdf,35581,9,False,0,0,0,False,False,0,False,False,False,7.470097846147032,0,0,False,0,0,0,False,benign
069hull_gorden.pdf,15307,3,False,0,0,0,False,False,0,False,False,False,7.182742626035561,0,0,False,0,0,0,False,benign
06cofigbs.pdf,17314,1,False,0,0,0,False,False,0,False,False,False,7.056190386947543,0,0,False,0,0,0,False,benign
06cofiges.pdf,16041,1,False,0,0,0,False,False,0,False,False,False,6.9428443770972414,0,0,False,0,0,0,False,benign
06cofigfs.pdf,14292,1,False,0,0,0,False,False,0,False,False,False,6.73913090594777,0,0,False,0,0,0,False,benign
06itcorptaxsnap.pdf,253167,1,False,1,0,0,False,False,0,False,False,False,7.366460434197811,0,0,False,0,0,0,False,benign
06weisman.pdf,19421,2,False,0,0,0,False,False,0,False,False,False,6.648774910822173,0,0,False,0,0,0,False,benign
071701f.pdf,28406,7,False,0,0,0,False,False,0,False,False,False,7.447979375571941,0,0,False,0,0,0,False,benign
071702f.pdf,45329,8,False,0,0,0,False,False,0,False,False,False,7.568415002790877,0,0,False,0,0,0,False,benign
071801f.pdf,67892,18,False,0,0,0,False,False,0,False,False,False,7.7035111198895025,0,0,False,0,0,0,False,benign
072.pdf,16363,2,False,0,0,0,False,False,0,False,False,False,6.872205294203047,0,0,False,0,0,0,False,benign
072101f.pdf,124332,20,False,0,0,0,False,False,0,False,False,False,7.723847340604705,0,0,False,0,0,0,False,benign
072perlman.pdf,22033,5,False,0,0,0,False,False,0,False,False,False,6.865492084798779,0,0,False,0,0,0,False,benign
073.pdf,173530,2,False,2,0,0,False,False,0,False,False,False,7.965689223194718,0,0,False,0,0,0,False,benign
073801f.pdf,155561,30,False,0,0,0,False,False,0,False,False,False,7.803464406721597,0,0,False,0,0,0,False,benign
073oram_cpsr.pdf,19859,4,False,0,0,0,False,False,0,False,False,False,6.998307385669491,0,0,False,0,0,0,False,benign
074401f.pdf,31605,6,False,0,0,0,False,False,0,False,False,False,7.49464777546623,0,0,False,0,0,0,False,benign
0745018.pdf,110302,17,False,0,0,0,False,False,0,False,False,False,7.730958619525052,0,0,False,0,0,0,False,benign
074hoy_dvdcca.pdf,21678,4,False,0,0,0,False,False,0,False,False,False,6.663006101165728,0,0,False,0,0,0,False,benign
075smith_nlm.pdf,22104,3,False,1,0,0,False,False,0,False,False,False,6.621360034801575,0,0,False,0,0,0,False,benign
076mcgivern_ascap.pdf,25257,8,False,0,0,0,False,False,0,False,False,False,6.733629798621401,0,0,False,0,0,0,False,benign
077sigall_riaa.pdf,16433,5,False,0,0,0,False,False,0,False,False,False,6.843715203873467,0,0,False,0,0,0,False,benign
07cofiges.pdf,16575,1,False,0,0,0,False,False,0,False,False,False,6.99820773697434,0,0,False,0,0,0,False,benign
07cofigfs.pdf,14368,1,False,0,0,0,False,False,0,False,False,False,6.744377718815063,0,0,False,0,0,0,False,benign
07eocharitiessnap.pdf,262072,1,False,1,0,0,False,False,0,False,False,False,7.428210253419714,0,0,False,0,0,0,False,benign
07eocharteobull.pdf,150114,16,False,0,0,0,False,False,0,False,False,False,7.8270814984071135,0,0,False,0,0,0,False,benign
07pfound.pdf,39178,1,False,0,0,0,False,False,0,False,False,False,7.771446157173081,0,0,False,0,0,0,False,benign
07rppscecco.pdf,159883,7,False,3,0,0,False,False,0,False,False,False,7.91660022064977,0,0,False,0,0,0,False,benign
07rppsdiamond.pdf,333823,15,False,3,0,0,False,False,0,False,False,False,7.931406338462433,0,0,False,0,0,0,False,benign
07rppsliu.pdf,387624,11,False,3,0,0,False,False,0,False,False,False,7.956830290674761,0,0,False,0,0,0,False,benign
07rppsmilleville.pdf,156076,6,False,3,0,0,False,False,0,False,False,False,7.918030455935152,0,0,False,0,0,0,False,benign
07rppsweber.pdf,164380,8,False,3,0,0,False,False,0,False,False,False,7.9189931190667355,0,0,False,0,0,0,False,benign
07tyrrell.pdf,47396,8,False,0,0,0,False,False,0,False,False,False,7.108164629358329,0,0,False,0,0,0,False,benign
07ubgraph1.pdf,21964,1,False,0,0,0,False,False,0,False,False,False,7.486494168891874,0,0,False,0,0,0,False,benign
07ubgraph2.pdf,25463,1,False,0,0,0,False,False,0,False,False,False,7.578020438901092,0,0,False,0,0,0,False,benign
080101f.pdf,154082,37,False,0,0,0,False,False,0,False,False,False,7.84352199818883,0,0,False,0,0,0,False,benign
081401.pdf,23620,2,False,0,0,0,False,False,0,False,False,False,6.016622154234666,0,0,False,0,0,0,False,benign
082005-lore.pdf,124485,1,False,1,0,0,False,False,0,False,False,False,7.419623827261078,0,0,False,0,0,0,False,benign
082801f.pdf,49869,8,False,0,0,0,False,False,0,False,False,False,7.3468464975825585,0,0,False,0,0,0,False,benign
082802f.pdf,40277,6,False,0,0,0,False,False,0,False,False,False,7.091946079259221,0,0,False,0,0,0,False,benign
083hendrix_ala.pdf,18113,6,False,0,0,0,False,False,0,False,False,False,6.927944986725462,0,0,False,0,0,0,False,benign
084101f.pdf,24461,4,False,0,0,0,False,False,0,False,False,False,7.2096088071373465,0,0,False,0,0,0,False,benign
084201f.pdf,26615,4,False,0,0,0,False,False,0,False,False,False,7.25351342069016,0,0,False,0,0,0,False,benign
084301f.pdf,43578,7,False,0,0,0,False,False,0,False,False,False,7.134011448751817,0,0,False,0,0,0,False,benign
084601f.pdf,31838,6,False,0,0,0,False,False,0,False,False,False,7.314699854404601,0,0,False,0,0,0,False,benign
084602f.pdf,28554,5,False,0,0,0,False,False,0,False,False,False,7.359754750888612,0,0,False,0,0,0,False,benign
084doyle_amp.pdf,40781,10,False,0,0,0,False,False,0,False,False,False,7.451318314680333,0,0,False,0,0,0,False,benign
085201f.pdf,42460,7,False,0,0,0,False,False,0,False,False,False,7.2226160789393345,0,0,False,0,0,0,False,benign
088brown_naa.pdf,91949,3,False,1,0,0,False,False,0,False,False,False,7.924457802132262,0,0,False,0,0,0,False,benign
08fallbulforcorpper.pdf,230895,30,False,0,0,0,False,False,0,False,False,False,7.762087565304453,0,0,False,0,0,0,False,benign
08fallbulsolprop.pdf,411140,59,False,0,0,0,False,False,0,False,False,False,7.874040647240521,0,0,False,0,0,0,False,benign
08fallbultebond.pdf,162570,23,False,0,0,0,False,False,0,False,False,False,7.66349661444138,0,0,False,0,0,0,False,benign
08inccsnap.pdf,154175,1,False,2,0,0,False,False,0,False,False,False,7.8822630960309965,0,0,False,0,0,0,False,benign
08inratesharesnap.pdf,151309,1,False,2,0,0,False,False,0,False,False,False,7.878063671143467,0,0,False,0,0,0,False,benign
08pareturnsnap.pdf,273882,1,False,1,0,0,False,False,0,False,False,False,7.482448080929626,0,0,False,0,0,0,False,benign
08perkins.pdf,133809,18,False,0,0,0,False,False,0,False,False,False,7.49549712247917,0,0,False,0,0,0,False,benign
08rpgangiunece.pdf,213423,5,False,0,0,0,False,False,0,False,False,False,7.93495804895476,0,0,False,0,0,0,False,benign
08rpjohnson.pdf,331983,10,False,2,0,0,False,False,0,False,False,False,7.975468962732688,0,0,False,0,0,0,False,benign
08rppsbryant.pdf,135899,11,False,0,0,0,False,False,0,False,False,False,7.949216712047419,0,0,False,0,0,0,False,benign
08rpscali.pdf,146034,9,False,0,0,0,False,False,0,False,False,False,7.9574895948638265,0,0,False,0,0,0,False,benign
08rpweber.pdf,32515,4,False,0,0,0,False,False,0,False,False,False,7.680613052998594,0,0,False,0,0,0,False,benign
090801f.pdf,73072,14,False,0,0,0,False,False,0,False,False,False,7.597438448742759,0,0,False,0,0,0,False,benign
090maddux.pdf,28600,16,False,0,0,0,False,False,0,False,False,False,7.384462138018764,0,0,False,0,0,0,False,benign
092005-lore.pdf,299705,1,False,2,0,0,False,False,0,False,False,False,7.935962862823866,0,0,False,0,0,0,False,benign
092101f.pdf,55989,10,False,0,0,0,False,False,0,False,False,False,7.409359829605336,0,0,False,0,0,0,False,benign
092102f.pdf,35841,5,False,0,0,0,False,False,0,False,False,False,7.023205741960433,0,0,False,0,0,0,False,benign
092103f.pdf,104013,18,False,0,0,0,False,False,0,False,False,False,7.6730482878035104,0,0,False,0,0,0,False,benign
092greenman.pdf,11446,3,False,0,0,0,False,False,0,False,False,False,7.018608724022553,0,0,False,0,0,0,False,benign
0930029.pdf,75634,10,False,0,0,0,False,False,0,False,False,False,7.931705681671177,0,0,False,0,0,0,False,benign
093701f.pdf,34381,6,False,0,0,0,False,False,0,False,False,False,7.236720690217576,0,0,False,0,0,0,False,benign
093801f.pdf,94120,18,False,0,0,0,False,False,0,False,False,False,7.496252872241874,0,0,False,0,0,0,False,benign
094301f.pdf,50459,10,False,0,0,0,False,False,0,False,False,False,7.386050347915059,0,0,False,0,0,0,False,benign
094302f.pdf,78299,2,False,0,0,0,False,False,0,False,False,False,7.009734170205513,0,0,False,0,0,0,False,benign
098bmi.pdf,25492,6,False,0,0,0,False,False,0,False,False,False,6.383597860883132,0,0,False,0,0,0,False,benign
09crocker.pdf,38397,2,False,0,0,0,False,False,0,False,False,False,7.523591452974422,0,0,False,0,0,0,False,benign
09estrustsnap.pdf,403184,1,False,3,0,0,False,False,0,False,False,False,7.734469929454889,0,0,False,0,0,0,False,benign
09fallbulchar.pdf,401125,12,False,0,0,0,False,False,0,False,False,False,7.660470669745807,0,0,False,0,0,0,False,benign
09fallbulfodcorp.pdf,316414,28,False,11,0,0,False,False,0,False,False,False,7.805577407528937,0,0,False,0,0,0,False,benign
09in01gender.pdf,19368,2,False,0,0,0,False,False,0,False,False,False,7.1005881528424695,0,0,False,0,0,0,False,benign
09rplatereturnsps.pdf,387014,6,False,0,0,0,False,False,0,False,False,False,7.662835391554914,0,0,False,0,0,0,False,benign
09sumbulcoftc.pdf,406000,51,False,0,0,0,False,False,0,False,False,False,7.926293234923022,0,0,False,0,0,0,False,benign
10-13_comm.pdf,286378,1,False,1,0,0,False,False,0,False,False,False,7.79794696913696,0,0,False,0,0,0,False,benign
100301f.pdf,50753,14,False,0,0,0,False,False,0,False,False,False,7.5923097339866645,0,0,False,0,0,0,False,benign
100501f.pdf,56451,9,False,0,0,0,False,False,0,False,False,False,7.35959501937162,0,0,False,0,0,0,False,benign
100901f.pdf,29024,3,False,0,0,0,False,False,0,False,False,False,6.672675047963702,0,0,False,0,0,0,False,benign
100902f.pdf,38141,6,False,0,0,0,False,False,0,False,False,False,7.009178315149353,0,0,False,0,0,0,False,benign
1010cole.pdf,92375,1,False,1,0,0,False,False,0,False,False,False,7.883034503980987,0,0,False,0,0,0,False,benign
101501f.pdf,60072,10,False,0,0,0,False,False,0,False,False,False,7.460741598573115,0,0,False,0,0,0,False,benign
101502f.pdf,128759,27,False,0,0,0,False,False,0,False,False,False,7.757560908806828,0,0,False,0,0,0,False,benign
101watkins.pdf,14446,4,False,0,0,0,False,False,0,False,False,False,6.998078052101165,0,0,False,0,0,0,False,benign
102601f.pdf,35055,6,False,0,0,0,False,False,0,False,False,False,7.146716267943037,0,0,False,0,0,0,False,benign
102602f.pdf,37165,5,False,0,0,0,False,False,0,False,False,False,7.12218071648424,0,0,False,0,0,0,False,benign
102901f.pdf,63372,12,False,0,0,0,False,False,0,False,False,False,7.497429906038345,0,0,False,0,0,0,False,benign
103001f.pdf,26237,3,False,0,0,0,False,False,0,False,False,False,6.668953362751424,0,0,False,0,0,0,False,benign
103002f.pdf,92510,19,False,0,0,0,False,False,0,False,False,False,7.614319852029556,0,0,False,0,0,0,False,benign
103101f.pdf,51388,11,False,0,0,0,False,False,0,False,False,False,7.536752578528385,0,0,False,0,0,0,False,benign
103901f.pdf,36999,7,False,0,0,0,False,False,0,False,False,False,7.656642165810753,0,0,False,0,0,0,False,benign
105.pdf,13909,3,False,0,0,0,False,False,0,False,False,False,6.634717344605608,0,0,False,0,0,0,False,benign
105001f.pdf,72000,14,False,0,0,0,False,False,0,False,False,False,7.751474899780308,0,0,False,0,0,0,False,benign
105101f.pdf,126134,27,False,0,0,0,False,False,0,False,False,False,7.836917138468791,0,0,False,0,0,0,False,benign
105reedelsevier.pdf,25025,8,False,0,0,0,False,False,0,False,False,False,7.288248754458836,0,0,False,0,0,0,False,benign
106hallpbs.pdf,20430,5,False,0,0,0,False,False,0,False,False,False,6.7377424071279215,0,0,False,0,0,0,False,benign
109selzer_bcis.pdf,29129,10,False,0,0,0,False,False,0,False,False,False,7.3766037392188855,0,0,False,0,0,0,False,benign
10eositrustsnap.pdf,400897,1,False,207,0,0,False,False,0,False,False,False,7.356292445186257,0,0,False,0,0,0,False,benign
10esgiftsnap.pdf,246409,1,False,1,0,0,False,False,0,False,False,False,7.404352728520477,0,0,False,0,0,0,False,benign
10esnonresestatsnap.pdf,227007,1,False,1,0,0,False,False,0,False,False,False,7.3825721752844915,0,0,False,0,0,0,False,benign
10estrustsnap.pdf,259507,1,False,2,0,0,False,False,0,False,False,False,7.399714809539137,0,0,False,0,0,0,False,benign
10sprbulfidincpan.pdf,67990,7,False,0,0,0,False,False,0,False,False,False,7.676357527837876,0,0,False,0,0,0,False,benign
10sprbulgifts07.pdf,95383,13,False,0,0,0,False,False,0,False,False,False,7.740343845538583,0,0,False,0,0,0,False,benign
10sumbulcoftc.pdf,388385,54,False,0,0,0,False,False,0,False,False,False,7.922017520978002,0,0,False,0,0,0,False,benign
11-erica-redler-naba-wbu.pdf,63599,1,False,0,0,0,False,False,0,False,False,False,7.944961893831381,0,0,False,0,0,0,False,benign
111101f.pdf,28566,4,False,0,0,0,False,False,0,False,False,False,7.094775258570244,0,0,False,0,0,0,False,benign
112700mem.pdf,23095,2,False,0,0,0,False,False,0,False,False,False,5.601817189015935,0,0,False,0,0,0,False,benign
112701f.pdf,63751,11,False,0,0,0,False,False,0,False,False,False,7.450694575542899,0,0,False,0,0,0,False,benign
11382f.pdf,93436,22,False,0,0,0,False,False,0,False,False,False,7.777878894231982,0,0,False,0,0,0,False,benign
113901f.pdf,38878,6,False,0,0,0,False,False,0,False,False,False,7.374267798591774,0,0,False,0,0,0,False,benign
113nandy.pdf,17650,3,False,0,0,0,False,False,0,False,False,False,6.512805405752277,0,0,False,0,0,0,False,benign
114.pdf,10824,1,False,0,0,0,False,False,0,False,False,False,6.909436860328219,0,0,False,0,0,0,False,benign
114701f.pdf,40239,6,False,0,0,0,False,False,0,False,False,False,7.417088725447007,0,0,False,0,0,0,False,benign
114702f.pdf,45452,8,False,0,0,0,False,False,0,False,False,False,7.492702412716028,0,0,False,0,0,0,False,benign
114gross_eff.pdf,19074,4,False,0,0,0,False,False,0,False,False,False,6.908109717142847,0,0,False,0,0,0,False,benign
114_list.pdf,132812,77,False,0,0,0,False,False,0,False,False,False,7.787795656224917,0,0,False,0,0,0,False,benign
115101f.pdf,37354,5,False,0,0,0,False,False,0,False,False,False,7.340665722111402,0,0,False,0,0,0,False,benign
115iverson_sony.pdf,28441,6,False,1,0,0,False,False,0,False,False,False,7.442869287437183,0,0,False,0,0,0,False,benign
118bsa.pdf,30821,2,False,2,0,0,False,False,0,False,False,False,7.578864450464558,0,0,False,0,0,0,False,benign
119vaughn_aau.pdf,23094,3,False,1,0,0,False,False,0,False,False,False,6.750224464597741,0,0,False,0,0,0,False,benign
11ebfallbulmunbond.pdf,212960,33,False,0,0,0,False,False,0,False,False,False,7.9493230912403146,0,0,False,0,0,0,False,benign
11ebtebondwinbull.pdf,214208,24,False,0,0,0,False,False,0,False,False,False,7.87877778317681,0,0,False,0,0,0,False,benign
11eo07busintaxwinbull.pdf,160775,24,False,0,0,0,False,False,0,False,False,False,7.833731854011377,0,0,False,0,0,0,False,benign
11eofallbulteorg.pdf,382039,14,False,0,0,0,False,False,0,False,False,False,7.568002010795439,0,0,False,0,0,0,False,benign
11esgiftsnap.pdf,253006,1,False,1,0,0,False,False,0,False,False,False,7.412143075672214,0,0,False,0,0,0,False,benign
11esgiftsprbul.pdf,68543,8,False,0,0,0,False,False,0,False,False,False,7.856812055934423,0,0,False,0,0,0,False,benign
11insitrusts09winbull.pdf,151592,22,False,0,0,0,False,False,0,False,False,False,7.820425254496975,0,0,False,0,0,0,False,benign
12-0020.pdf,18299,1,False,1,0,0,False,False,0,False,False,False,7.365106771034859,0,0,False,0,0,0,False,benign
12-0021.pdf,24212,1,False,1,0,0,False,False,0,False,False,False,7.572620888721693,0,0,False,0,0,0,False,benign
12-0023.pdf,20384,3,False,1,0,0,False,False,0,False,False,False,7.419296469387397,0,0,False,0,0,0,False,benign
12-0024.pdf,19649,2,False,1,0,0,False,False,0,False,False,False,7.390168339358204,0,0,False,0,0,0,False,benign
12-0025.pdf,141261,4,False,4,0,0,False,False,0,False,False,False,7.540244029232015,0,0,False,0,0,0,False,benign
12-0026.pdf,25803,2,False,1,0,0,False,False,0,False,False,False,7.551086688985304,0,0,False,0,0,0,False,benign
12-0027.pdf,22490,2,False,1,0,0,False,False,0,False,False,False,7.469460525001519,0,0,False,0,0,0,False,benign
12-0028.pdf,24708,3,False,1,0,0,False,False,0,False,False,False,7.517941331815761,0,0,False,0,0,0,False,benign
12-0029.pdf,22568,2,False,1,0,0,False,False,0,False,False,False,7.475721237791084,0,0,False,0,0,0,False,benign
12-0030.pdf,21402,2,False,1,0,0,False,False,0,False,False,False,7.43078762470954,0,0,False,0,0,0,False,benign
12-0031.pdf,21706,2,False,1,0,0,False,False,0,False,False,False,7.477258463445201,0,0,False,0,0,0,False,benign
12-0032.pdf,23623,2,False,1,0,0,False,False,0,False,False,False,7.508493769669195,0,0,False,0,0,0,False,benign
12-0033.pdf,21026,2,False,1,0,0,False,False,0,False,False,False,7.415145009502093,0,0,False,0,0,0,False,benign
12-0035.pdf,19876,2,False,1,0,0,False,False,0,False,False,False,7.411840455997627,0,0,False,0,0,0,False,benign
12-0036.pdf,17855,1,False,1,0,0,False,False,0,False,False,False,7.336412318871583,0,0,False,0,0,0,False,benign
12-0037.pdf,22793,2,False,1,0,0,False,False,0,False,False,False,7.506622956177631,0,0,False,0,0,0,False,benign
12-0039.pdf,17972,1,False,1,0,0,False,False,0,False,False,False,7.344120865187515,0,0,False,0,0,0,False,benign
12-0040.pdf,21384,2,False,1,0,0,False,False,0,False,False,False,7.430445049510201,0,0,False,0,0,0,False,benign
12-0041.pdf,20655,2,False,1,0,0,False,False,0,False,False,False,7.428724203003192,0,0,False,0,0,0,False,benign
12-0042.pdf,19837,2,False,1,0,0,False,False,0,False,False,False,7.407454030536201,0,0,False,0,0,0,False,benign
12-0043.pdf,24081,2,False,1,0,0,False,False,0,False,False,False,7.5177427982879435,0,0,False,0,0,0,False,benign
12-george-kerscher.pdf,79644,3,False,0,0,0,False,False,0,False,False,False,7.809256041573082,0,0,False,0,0,0,False,benign
1201-503rev.pdf,235757,123,False,0,0,0,False,False,0,False,False,False,7.663999957998377,0,0,False,0,0,0,False,benign
1201-504rev.pdf,372658,198,False,0,0,0,False,False,0,False,False,False,7.665439914744135,0,0,False,0,0,0,False,benign
1201-518.pdf,199525,115,False,0,0,0,False,False,0,False,False,False,7.60717937645824,0,0,False,0,0,0,False,benign
1201mem.pdf,26255,2,False,0,0,0,False,False,0,False,False,False,5.808490254116368,0,0,False,0,0,0,False,benign
1201_recommendation.pdf,315250,88,False,1,0,0,False,False,0,False,False,False,7.873825517934385,0,0,False,0,0,0,False,benign
121.pdf,14354,2,False,0,0,0,False,False,0,False,False,False,6.482103169874573,0,0,False,0,0,0,False,benign
121201f.pdf,237504,13,False,0,0,0,False,False,0,False,False,False,7.183601282595205,0,0,False,0,0,0,False,benign
121202f.pdf,210119,13,False,0,0,0,False,False,0,False,False,False,7.289980301057477,0,0,False,0,0,0,False,benign
121401f.pdf,201698,24,False,0,0,0,False,False,0,False,False,False,7.39924657637108,0,0,False,0,0,0,False,benign
121501f.pdf,83246,11,False,0,0,0,False,False,0,False,False,False,7.131998530001972,0,0,False,0,0,0,False,benign
121601f.pdf,200434,24,False,0,0,0,False,False,0,False,False,False,7.417069179266906,0,0,False,0,0,0,False,benign
121699a.pdf,57816,1,False,0,0,0,False,False,0,False,False,False,7.2534762487858915,0,0,False,0,0,0,False,benign
121701f.pdf,128654,10,False,0,0,0,False,False,0,False,False,False,7.489596939318721,0,0,False,0,0,0,False,benign
121mcininch.pdf,19191,5,False,0,0,0,False,False,0,False,False,False,7.415551515845186,0,0,False,0,0,0,False,benign
1233016.pdf,97266,25,False,0,0,0,False,False,0,False,False,False,7.910049835892552,0,0,False,0,0,0,False,benign
1233021.pdf,264706,3,False,12,0,0,False,False,0,False,False,False,6.603301890019638,0,0,False,0,0,0,False,benign
