file_name,file_size,num_pages,contains_javascript,num_images,suspicious_urls,num_embedded_files,contains_launch_action,contains_open_action,num_objects,contains_xfa_forms,contains_suspicious_metadata,contains_compressed_streams,entropy,num_annotations,num_embedded_fonts,contains_acroform,num_suspicious_keywords,num_encrypted_objects,num_trailers,contains_obfuscated_js,label
ed0f162b77ec8e35dddd1a69b67549cf806b53e3,15021,0,False,0,0,0,False,False,0,False,False,False,6.721440388823266,0,0,False,0,0,0,False,malicious
687b60838f8b40e556d230aae5e0e22a92b6e1f9,6567,1,False,0,0,0,False,False,0,False,False,False,7.640641250475443,0,0,False,0,0,0,False,malicious
384c1586d4be6efdd3a833cce678eb9f2630c3d3,14831,1,False,0,0,0,False,False,0,False,False,False,5.783163865573631,0,0,False,0,0,0,False,malicious
rr-05-30.pdf,23715,6,False,0,0,0,False,False,0,False,False,False,7.333591967682694,0,0,False,0,0,0,False,benign
content_distrib.pdf,110798,1,False,1,0,0,False,False,0,False,False,False,7.802477186911743,0,0,False,0,0,0,False,benign
rr-03-65.pdf,64415,2,False,0,0,0,False,False,0,False,False,False,7.819225710195206,0,0,False,0,0,0,False,benign
95841404e4951569dbd71c0a4ecd8ea5a44cec2e,14736,1,False,0,0,0,False,False,0,False,False,False,7.9632706036983585,0,0,False,0,0,0,False,malicious
431f9e77011c00d607995a23ba932a27d08f6984,75397,1,False,0,0,0,False,False,0,False,False,False,2.799515531332686,0,0,False,0,0,0,False,malicious
n-99-50.pdf,31252,14,False,0,0,0,False,False,0,False,False,False,7.648951712329284,0,0,False,0,0,0,False,benign
03fa8a0947bff9822ee07bdd059b65b3f1b08d3f,7377,1,False,0,0,0,False,False,0,False,False,False,5.521229775261867,0,0,False,0,0,0,False,malicious
adltbncr.pdf,61743,1,False,1,0,0,False,False,0,False,False,False,7.755656233691066,0,0,False,0,0,0,False,benign
f5305r.pdf,58819,2,False,0,0,0,False,False,0,False,False,False,6.553444758153794,0,0,False,0,0,0,False,benign
rp-03-22.pdf,22769,8,False,0,0,0,False,False,0,False,False,False,7.4155254611581025,0,0,False,0,0,0,False,benign
n-11-49.pdf,28173,4,False,0,0,0,False,False,0,False,False,False,7.367981718541889,0,0,False,0,0,0,False,benign
1999_compliance_study_022802.pdf,93066,38,False,0,0,0,False,False,0,False,False,False,7.653211227059966,0,0,False,0,0,0,False,benign
BicUSA.pdf,89766,1,False,20,0,0,False,False,0,False,False,False,7.842127496450599,0,0,False,0,0,0,False,benign
fw3ss.pdf,135579,3,False,0,0,0,False,False,0,False,False,False,7.824725190537449,0,0,False,0,0,0,False,benign
n-06-12.pdf,20960,6,False,0,0,0,False,False,0,False,False,False,6.814890356111276,0,0,False,0,0,0,False,benign
VASchecklist.pdf,48561,5,False,0,0,0,False,False,0,False,False,False,7.412558540517648,0,0,False,0,0,0,False,benign
rr-03-75.pdf,50550,5,False,0,0,0,False,False,0,False,False,False,7.896790094573716,0,0,False,0,0,0,False,benign
adviwebl.pdf,88999,1,False,11,0,0,False,False,0,False,False,False,7.865993146639701,0,0,False,0,0,0,False,benign
p4324.pdf,277153,1,False,0,0,0,False,False,0,False,False,False,7.3430280246948145,0,0,False,0,0,0,False,benign
rp98-19.pdf,19926,11,False,0,0,0,False,False,0,False,False,False,7.449084763846143,0,0,False,0,0,0,False,benign
bf3ed9354b0581f5666a784dc2231d9bd6f7e64a,14979,1,False,0,0,0,False,False,0,False,False,False,5.766434619189695,0,0,False,0,0,0,False,malicious
e94e840ac08fc8529c2e3b3c33e514d4ac217567,13345,6,False,0,0,0,False,False,0,False,False,False,7.796869717292943,0,0,False,0,0,0,False,malicious
f8752_accessible.pdf,93902,3,False,0,0,0,False,False,0,False,False,False,7.693807115922844,0,0,False,0,0,0,False,benign
085b673c7717d9dfa9e1cee6f1fb60b1d774b494,39680,1,False,0,0,0,False,False,0,False,False,False,4.305250837565454,0,0,False,0,0,0,False,malicious
513c45de2e486f30627740a578641bfd46f8e916,14919,0,False,0,0,0,False,False,0,False,False,False,6.729519880952703,0,0,False,0,0,0,False,malicious
rp-04-30.pdf,63165,3,False,0,0,0,False,False,0,False,False,False,7.761583501849492,0,0,False,0,0,0,False,benign
n-11-03.pdf,130398,46,False,0,0,0,False,False,0,False,False,False,7.7894199763678,0,0,False,0,0,0,False,benign
34b54a3a422e1e81e0752f67262efa90f9537e46,7561,1,False,0,0,0,False,False,0,False,False,False,6.004708152889734,0,0,False,0,0,0,False,malicious
rp-08-25.pdf,29407,10,False,0,0,0,False,False,0,False,False,False,6.976749329833318,0,0,False,0,0,0,False,benign
forum11_compliance.pdf,205625,29,False,75,0,0,False,False,0,False,False,False,7.660874022010283,0,0,False,0,0,0,False,benign
n746sp.pdf,316667,6,False,0,0,0,False,False,0,False,False,False,7.7032262286046524,0,0,False,0,0,0,False,benign
6323ada52b05fc4806b58706e82dedeb752e7cde,2048000,1,False,0,0,0,False,False,0,False,False,False,0.0641599342069391,0,0,False,0,0,0,False,malicious
p3067ede.pdf,48416,3,False,0,0,0,False,False,0,False,False,False,7.404402106906874,0,0,False,0,0,0,False,benign
tab_fact_sheet.pdf,22482,3,False,9,0,0,False,False,0,False,False,False,7.055832577625555,0,0,False,0,0,0,False,benign
cp521_korean.pdf,209535,3,False,89,0,0,False,False,0,False,False,False,7.952155839155687,0,0,False,0,0,0,False,benign
19896cfc173e0e167a819122ba0513995e4f8b09,7940,1,False,0,0,0,False,False,0,False,False,False,4.542514095694703,0,0,False,0,0,0,False,malicious
f14039sp.pdf,54186,2,False,0,0,0,False,False,0,False,False,False,6.57438980572705,0,0,False,0,0,0,False,benign
attaway.pdf,340312,11,False,11,0,0,False,False,0,False,False,False,7.989204512617666,0,0,False,0,0,0,False,benign
92-95pw.pdf,179894,26,False,0,0,0,False,False,0,False,False,False,7.870256940902783,0,0,False,0,0,0,False,benign
capepubl.pdf,110690,2,False,2,0,0,False,False,0,False,False,False,7.911907104316716,0,0,False,0,0,0,False,benign
n-09-94.pdf,15600,3,False,0,0,0,False,False,0,False,False,False,6.855182877151202,0,0,False,0,0,0,False,benign
rp-06-14.pdf,33369,12,False,0,0,0,False,False,0,False,False,False,7.201537033457529,0,0,False,0,0,0,False,benign
ccdis536.pdf,25711,1,False,1,0,0,False,False,0,False,False,False,7.951707611176189,0,0,False,0,0,0,False,benign
n-09-59.pdf,33317,11,False,0,0,0,False,False,0,False,False,False,7.251691700761047,0,0,False,0,0,0,False,benign
a2700943350fa0df1d9b47e6fde45cd7ea930987,10722,1,False,0,0,0,False,False,0,False,False,False,4.180285149747506,2,0,False,0,0,0,False,malicious
college_rising_company.pdf,102488,1,False,1,0,0,False,False,0,False,False,False,7.922268515730223,0,0,False,0,0,0,False,benign
conuptld.pdf,81715,1,False,1,0,0,False,False,0,False,False,False,7.825513962047371,0,0,False,0,0,0,False,benign
amerorth.pdf,75812,1,False,1,0,0,False,False,0,False,False,False,7.83058105519923,0,0,False,0,0,0,False,benign
askedoutinc.pdf,112881,1,False,1,0,0,False,False,0,False,False,False,7.92085475048074,0,0,False,0,0,0,False,benign
n-01-82.pdf,14630,6,False,0,0,0,False,False,0,False,False,False,7.374231231850726,0,0,False,0,0,0,False,benign
rr-04-47.pdf,80240,5,False,0,0,0,False,False,0,False,False,False,7.930667762543692,0,0,False,0,0,0,False,benign
i944.pdf,184927,8,False,0,0,0,False,False,0,False,False,False,7.735802535754906,0,0,False,0,0,0,False,benign
aaef26ff5d23f13ca714b76351b17ff55519e25e,11006,1,False,0,0,0,False,False,0,False,False,False,5.994243548602348,0,0,False,0,0,0,False,malicious
convexgr.pdf,81611,1,False,1,0,0,False,False,0,False,False,False,7.845328340665444,0,0,False,0,0,0,False,benign
appendix_c_instructions.pdf,59268,6,False,0,0,0,False,False,0,False,False,False,6.739505590275459,0,0,False,0,0,0,False,benign
ave23corp.pdf,166179,1,False,1,0,0,False,False,0,False,False,False,7.961124476245188,0,0,False,0,0,0,False,benign
tree_protection_hs.pdf,109717,1,False,2,0,0,False,False,0,False,False,False,7.708274817281062,0,0,False,0,0,0,False,benign
n-08-61.pdf,20567,7,False,0,0,0,False,False,0,False,False,False,6.901769674853563,0,0,False,0,0,0,False,benign
f1118sk.pdf,211121,2,False,0,0,0,False,False,0,False,False,False,7.565983661836645,0,0,False,0,0,0,False,benign
da9f19deaa1f67f318182aa13473e69cffb094c8,95065,1,False,0,0,0,False,False,0,False,False,False,3.0907673264299644,1,0,False,0,0,0,False,malicious
c4289a04db40a25deca6a35a33dcac701f48f964,3686,1,False,0,0,0,False,False,0,False,False,False,7.198487395442529,0,0,False,0,0,0,False,malicious
a0a84181bcba2595e736fb44126995826f509e25,8040,1,False,0,0,0,False,False,0,False,False,False,7.789201953475159,0,0,False,0,0,0,False,malicious
n-98-12.pdf,65325,16,False,0,0,0,False,False,0,False,False,False,7.7864513534445985,0,0,False,0,0,0,False,benign
26bc09307b244d2ff16659cd276c8194f8809caa,6714,1,False,0,0,0,False,False,0,False,False,False,5.508052485666126,0,0,False,0,0,0,False,malicious
bacentral.pdf,98783,1,False,21,0,0,False,False,0,False,False,False,7.864061765899724,0,0,False,0,0,0,False,benign
f8910_accessible.pdf,136638,1,False,0,0,0,False,False,0,False,False,False,7.862131370015737,0,0,False,0,0,0,False,benign
butterball.pdf,198429,1,False,1,0,0,False,False,0,False,False,False,7.970634773423334,0,0,False,0,0,0,False,benign
f990sl_accessible.pdf,180195,2,False,0,0,0,False,False,0,False,False,False,7.1186651415495215,0,0,False,0,0,0,False,benign
tpc-pia.pdf,47341,5,False,0,0,0,False,False,0,False,False,False,7.116825414077415,0,0,False,0,0,0,False,benign
df149c9812e38fd484fb1223511b4940722c9ab8,14889,1,False,0,0,0,False,False,0,False,False,False,5.831741890563776,0,0,False,0,0,0,False,malicious
100902f.pdf,38141,6,False,0,0,0,False,False,0,False,False,False,7.009178315149353,0,0,False,0,0,0,False,benign
982854724fe361ee360a5c7d0c760dd1f0075a12,7642,1,False,0,0,0,False,False,0,False,False,False,5.996779734139081,0,0,False,0,0,0,False,malicious
n-11-26.pdf,32665,9,False,0,0,0,False,False,0,False,False,False,7.169499004229181,0,0,False,0,0,0,False,benign
d3bc877d62c3714ec542281ed8d7814341fa0314,7639,1,False,0,0,0,False,False,0,False,False,False,5.998601505925529,0,0,False,0,0,0,False,malicious
cp22a_chinese.pdf,202570,3,False,26,0,0,False,False,0,False,False,False,7.855222040840521,0,0,False,0,0,0,False,benign
affprteq.pdf,27297,1,False,1,0,0,False,False,0,False,False,False,7.956727215421731,0,0,False,0,0,0,False,benign
atuffllc.pdf,81221,1,False,1,0,0,False,False,0,False,False,False,7.820919864528564,0,0,False,0,0,0,False,benign
65fr75167.pdf,122289,1,False,0,0,0,False,False,0,False,False,False,7.971010338249509,0,0,False,0,0,0,False,benign
72f0e48e91e8ae0ab19137c4eee9741cfbcb1004,13293,1,False,0,0,0,False,False,0,False,False,False,5.723136405444881,1,0,False,0,0,0,False,malicious
a-07-114.pdf,11378,2,False,0,0,0,False,False,0,False,False,False,6.635642151594109,0,0,False,0,0,0,False,benign
cp11_vietnamese.pdf,228756,5,False,68,0,0,False,False,0,False,False,False,7.676234859456676,0,0,False,0,0,0,False,benign
a-11-64.pdf,14891,4,False,0,0,0,False,False,0,False,False,False,6.855475674517291,0,0,False,0,0,0,False,benign
77fr29257.pdf,187414,3,False,0,0,0,False,False,0,False,False,False,7.588357855404762,0,0,False,0,0,0,False,benign
chastacm.pdf,77739,1,False,1,0,0,False,False,0,False,False,False,7.815226516456333,0,0,False,0,0,0,False,benign
fb07aa6296fae4708a1ad31d93f33621318a8ea8,6107,1,False,0,0,0,False,False,0,False,False,False,7.705891345587361,0,0,False,0,0,0,False,malicious
a-09-28.pdf,407664,52,False,0,0,0,False,False,0,False,False,False,7.1670664552483965,0,0,False,0,0,0,False,benign
e0bdc3e1154992d7583daf60bd9a02dca34f4b7a,15023,0,False,0,0,0,False,False,0,False,False,False,6.72149990738238,0,0,False,0,0,0,False,malicious
rr-06-61.pdf,11459,4,False,0,0,0,False,False,0,False,False,False,6.312762445028752,0,0,False,0,0,0,False,benign
1e8d3774d42e0b4bed285f2d7bafb4469aeefbbb,3100,0,False,0,0,0,False,False,0,False,False,False,7.740267622373754,0,0,False,0,0,0,False,malicious
appsu.pdf,78860,1,False,7,0,0,False,False,0,False,False,False,7.86458044931714,0,0,False,0,0,0,False,benign
9292b38977ef982008919284e219a77f79d5a7e8,6052,1,False,0,0,0,False,False,0,False,False,False,7.783691447481012,0,0,False,0,0,0,False,malicious
centxcom.pdf,69477,1,False,1,0,0,False,False,0,False,False,False,7.784942817526478,0,0,False,0,0,0,False,benign
not97-66.pdf,20770,13,False,0,0,0,False,False,0,False,False,False,7.432316499262835,0,0,False,0,0,0,False,benign
p3382.pdf,120979,1,False,0,0,0,False,False,0,False,False,False,7.93537555255451,0,0,False,0,0,0,False,benign
20101111-D-Campana.pdf,16445,1,False,0,0,0,False,False,0,False,False,False,7.89334377210696,0,0,False,0,0,0,False,benign
automotivecom.pdf,80165,1,False,9,0,0,False,False,0,False,False,False,7.864759762212655,0,0,False,0,0,0,False,benign
2011-2012_pgp_1st_update.pdf,103959,36,False,1,0,0,False,False,0,False,False,False,7.74257145330935,0,0,False,0,0,0,False,benign
n-99-34.pdf,17854,4,False,0,0,0,False,False,0,False,False,False,7.776957565970666,0,0,False,0,0,0,False,benign
f8050.pdf,84106,1,False,1,0,0,False,False,0,False,False,False,7.424988433411716,0,0,False,0,0,0,False,benign
colocha.pdf,84284,1,False,10,0,0,False,False,0,False,False,False,7.856492933000934,0,0,False,0,0,0,False,benign
f766cb47e2c48ef5f846bb611cec419f518558d4,75125,1,False,0,0,0,False,False,0,False,False,False,2.8030117257249056,0,0,False,0,0,0,False,malicious
rr-99-6.pdf,16716,6,False,0,0,0,False,False,0,False,False,False,7.617005489589109,0,0,False,0,0,0,False,benign
f2678_accessible.pdf,96703,4,False,0,0,0,False,False,0,False,False,False,7.560610175727037,0,0,False,0,0,0,False,benign
p1458.pdf,328324,12,False,1,0,0,False,False,0,False,False,False,7.014892819810286,0,0,False,0,0,0,False,benign
n-10-91.pdf,26615,6,False,0,0,0,False,False,0,False,False,False,7.35731913981148,0,0,False,0,0,0,False,benign
bellhowl.pdf,88082,1,False,1,0,0,False,False,0,False,False,False,7.870799418382344,0,0,False,0,0,0,False,benign
20110113-N-Battista.pdf,42062,3,False,0,0,0,False,False,0,False,False,False,7.863497195790841,0,0,False,0,0,0,False,benign
chaintinc.pdf,68390,1,False,1,0,0,False,False,0,False,False,False,7.777042347161539,0,0,False,0,0,0,False,benign
48eba2a3cce86345e45bd7d6d834bdf022a88f68,75775,1,False,12,0,0,False,False,0,False,False,False,7.880091681713751,0,0,False,0,0,0,False,malicious
2000-7-DiMA-extension.pdf,74869,2,False,2,0,0,False,False,0,False,False,False,7.908124585602349,0,0,False,0,0,0,False,benign
cldwtrbp.pdf,29298,1,False,1,0,0,False,False,0,False,False,False,7.953466671766351,0,0,False,0,0,0,False,benign
rp-09-10.pdf,14269,3,False,0,0,0,False,False,0,False,False,False,6.209264389758525,0,0,False,0,0,0,False,benign
8f06f711990101438198d5ed40f305a1f532cecf,31040,1,False,0,0,0,False,False,0,False,False,False,4.286076510169726,0,0,False,0,0,0,False,malicious
cp521_english.pdf,86726,3,False,39,0,0,False,False,0,False,False,False,7.156472550445316,0,0,False,0,0,0,False,benign
ea1274c9efd5b0112e11b75b50f4d29408859e4e,8086,1,False,0,0,0,False,False,0,False,False,False,5.476232086183595,0,0,False,0,0,0,False,malicious
earp-pia.pdf,39599,4,False,0,0,0,False,False,0,False,False,False,7.146102863003988,0,0,False,0,0,0,False,benign
chatelmi.pdf,17432,1,False,1,0,0,False,False,0,False,False,False,7.720129753793486,0,0,False,0,0,0,False,benign
e83791c3c78192c711d10c5044ae1e6385262ffe,15025,0,False,0,0,0,False,False,0,False,False,False,6.720987201286356,0,0,False,0,0,0,False,malicious
i1065sm3.pdf,250304,19,False,0,0,0,False,False,0,False,False,False,7.76953610667222,0,0,False,0,0,0,False,benign
rr-06-56.pdf,22625,10,False,0,0,0,False,False,0,False,False,False,7.12361957641272,0,0,False,0,0,0,False,benign
n-00-11.pdf,54058,11,False,0,0,0,False,False,0,False,False,False,7.87312428872259,0,0,False,0,0,0,False,benign
cp2501_english.pdf,53396,6,False,6,0,0,False,False,0,False,False,False,7.73158059823649,0,0,False,0,0,0,False,benign
20101105-P-Gries.pdf,13675,1,False,0,0,0,False,False,0,False,False,False,6.323935846261112,0,0,False,0,0,0,False,benign
f13768.pdf,56704,2,False,0,0,0,False,False,0,False,False,False,5.833164814129518,0,0,False,0,0,0,False,benign
20110131-Patrick-Loughney-Library-of-Congress.pdf,129096,14,False,1,0,0,False,False,0,False,False,False,7.707066625102237,0,0,False,0,0,0,False,benign
a-02-90.pdf,58332,2,False,0,0,0,False,False,0,False,False,False,7.825418451274307,0,0,False,0,0,0,False,benign
d89a1dab4888fa94a1c129a036b284250a70a789,77108,1,False,0,0,0,False,False,0,False,False,False,2.834172858030064,0,0,False,0,0,0,False,malicious
f8885_accessible.pdf,178818,4,False,0,0,0,False,False,0,False,False,False,7.863388511428502,0,0,False,0,0,0,False,benign
rr-06-31.pdf,15048,3,False,0,0,0,False,False,0,False,False,False,6.364603581869246,0,0,False,0,0,0,False,benign
f1041qft.pdf,108844,4,False,0,0,0,False,False,0,False,False,False,7.363709371402423,0,0,False,0,0,0,False,benign
Portuguese_CNAstatement.pdf,209782,1,False,58,0,0,False,False,0,False,False,False,7.764420149123306,0,0,False,0,0,0,False,benign
790e3d573eaacd060feafe89057f35cd53d2b025,2147,1,False,0,0,0,False,False,0,False,False,False,7.2907699057416755,0,0,False,0,0,0,False,malicious
bigleabarinc.pdf,61864,1,False,6,0,0,False,False,0,False,False,False,7.817578539058398,0,0,False,0,0,0,False,benign
073801f.pdf,155561,30,False,0,0,0,False,False,0,False,False,False,7.803464406721597,0,0,False,0,0,0,False,benign
rr-03-28.pdf,59060,5,False,0,0,0,False,False,0,False,False,False,7.926410763320388,0,0,False,0,0,0,False,benign
0eeda8fde14a78cd78d2045651ff2bd4485def42,7499,1,False,0,0,0,False,False,0,False,False,False,7.462005612060555,0,0,False,0,0,0,False,malicious
rp-11-35.pdf,104129,35,False,0,0,0,False,False,0,False,False,False,7.806778662299518,0,0,False,0,0,0,False,benign
64791b23d03d5413e17155e9c14dd51881baaa42,75774,1,False,12,0,0,False,False,0,False,False,False,7.879839036784911,0,0,False,0,0,0,False,malicious
art_sy.pdf,164031,1,False,1,0,0,False,False,0,False,False,False,7.819248452458493,0,0,False,0,0,0,False,benign
271b6a8d647fe52a4f444800349238a4899ce8e9,3061,1,False,0,0,0,False,False,0,False,False,False,6.970917571768537,0,0,False,0,0,0,False,malicious
d98426e65d23256c5541c2352c053a5b3321996e,12956,0,False,0,0,0,False,False,0,False,False,False,7.821583786452979,0,0,False,0,0,0,False,malicious
rp-11-36.pdf,14349,2,False,0,0,0,False,False,0,False,False,False,6.855367637661018,0,0,False,0,0,0,False,benign
antonpro.pdf,105657,2,False,47,0,0,False,False,0,False,False,False,7.743982256013192,0,0,False,0,0,0,False,benign
n-06-17.pdf,15206,4,False,0,0,0,False,False,0,False,False,False,6.591687477876045,0,0,False,0,0,0,False,benign
p4019.pdf,61113,2,False,9,0,0,False,False,0,False,False,False,7.395700878331008,0,0,False,0,0,0,False,benign
ASMP-PPA.pdf,257314,27,False,0,0,0,False,False,0,False,False,False,7.97148266808637,0,0,False,0,0,0,False,benign
Christoph_Wienands.pdf,14566,1,False,0,0,0,False,False,0,False,False,False,5.971063642441803,0,0,False,0,0,0,False,benign
ffbb15a52bec010c10c4bc9a32f1fe3176514dfc,15093,0,False,0,0,0,False,False,0,False,False,False,6.7155267338657865,0,0,False,0,0,0,False,malicious
arandellcorporation.pdf,185988,1,False,1,0,0,False,False,0,False,False,False,7.800964038704794,0,0,False,0,0,0,False,benign
compu.pdf,148541,2,False,2,0,0,False,False,0,False,False,False,7.80699982431473,0,0,False,0,0,0,False,benign
f8851.pdf,287348,2,False,0,0,0,False,False,0,False,False,False,7.607094829484356,0,0,False,0,0,0,False,benign
arsalontech.pdf,87700,1,False,13,0,0,False,False,0,False,False,False,7.855725205264372,0,0,False,0,0,0,False,benign
fe0eea60d13fbab0727581082611b8a4659c9a9c,7642,1,False,0,0,0,False,False,0,False,False,False,5.996779734139081,0,0,False,0,0,0,False,malicious
band_page.pdf,48841,1,False,1,0,0,False,False,0,False,False,False,7.800179900872053,0,0,False,0,0,0,False,benign
ir-2011-14_t_chinese.pdf,234482,2,False,1,0,0,False,False,0,False,False,False,7.978794201715169,0,0,False,0,0,0,False,benign
idd965final.pdf,98669,3,False,1,0,0,False,False,0,False,False,False,7.917659405786187,0,0,False,0,0,0,False,benign
9e79e8eea2b15c9285bf24fc31798212a0ee1486,18208,1,False,0,0,0,False,False,0,False,False,False,5.608313558023715,0,0,False,0,0,0,False,malicious
n-12-05.pdf,25763,6,False,0,0,0,False,False,0,False,False,False,6.90573127984917,0,0,False,0,0,0,False,benign
a-04-48.pdf,83664,8,False,0,0,0,False,False,0,False,False,False,7.926003263628735,0,0,False,0,0,0,False,benign
a9b7ef747409f45139da62317a7b5b81508adcc3,10692,1,False,0,0,0,False,False,0,False,False,False,4.163102495747729,2,0,False,0,0,0,False,malicious
9422e3190925df58e0382fa796b4b5807c78f208,7488,1,False,0,0,0,False,False,0,False,False,False,7.448055855160201,0,0,False,0,0,0,False,malicious
31329fba7293aaa6f5ac0635c1f7d7e7b4a03cdb,7092,1,False,0,0,0,False,False,0,False,False,False,7.841036621911191,0,0,False,0,0,0,False,malicious
chrisboard.pdf,77225,1,False,1,0,0,False,False,0,False,False,False,7.827451072302352,0,0,False,0,0,0,False,benign
11eofallbulteorg.pdf,382039,14,False,0,0,0,False,False,0,False,False,False,7.568002010795439,0,0,False,0,0,0,False,benign
f1099r_11.pdf,129584,11,False,0,0,0,False,False,0,False,False,False,7.488658704992332,0,0,False,0,0,0,False,benign
aw_internet.pdf,249009,1,False,1,0,0,False,False,0,False,False,False,7.754752059491696,0,0,False,0,0,0,False,benign
cityweyd.pdf,25972,1,False,1,0,0,False,False,0,False,False,False,7.9421917786467855,0,0,False,0,0,0,False,benign
c15251cc8a8b844532e176e826d8c768138296d4,11991,0,False,0,0,0,False,False,0,False,False,False,7.796575943828797,0,0,False,0,0,0,False,malicious
rr-02-22.pdf,83126,6,False,0,0,0,False,False,0,False,False,False,7.570719083947985,0,0,False,0,0,0,False,benign
allport.pdf,71535,1,False,1,0,0,False,False,0,False,False,False,7.810233366900308,0,0,False,0,0,0,False,benign
f7cbe36ff168061f48cf5051212da9a9239b3208,127305,1,False,0,0,0,False,False,0,False,False,False,3.6552605118409818,0,0,False,0,0,0,False,malicious
f13896.pdf,45832,1,False,0,0,0,False,False,0,False,False,False,5.232021285325784,0,0,False,0,0,0,False,benign
63fr71249.pdf,26559,3,False,0,0,0,False,False,0,False,False,False,7.528693601767317,0,0,False,0,0,0,False,benign
a-04-26.pdf,319993,45,False,0,0,0,False,False,0,False,False,False,7.93417600019143,0,0,False,0,0,0,False,benign
